B0,B_new,M0,M_new,T0_days,T_new_days,contest_id,lower_prize,multiplier,required_prize_change_abs,required_prize_change_pct,sampling0,sampling_new,status,theta0,theta_new
6.872159068827827,6.872159068828244,8.68330053424698,8.436278094456576,68.75,75.625,4699,True,1.1,-0.5905578359299408,-11.811156718598816,2.5305088017043373,2.6540200215999565,ok,5.0,4.409442164070059
9.195850547534988,9.195850547534988,11.110602579081178,11.110602579081178,57.541666666666664,57.541666666666664,4986,False,1.0,0.0,0.0,3.6405492579944,3.6405492579944,ok,10.0,10.0
9.195850547534988,9.195850547537427,11.110602579081178,11.07428764799332,57.541666666666664,58.11708333333333,4986,True,1.01,-0.14441791985494312,-1.4441791985494312,3.6405492579944,3.658706723540767,ok,10.0,9.855582080145057
9.195850547534988,9.195850547535645,11.110602579081178,11.038152053178324,57.541666666666664,58.692499999999995,4986,True,1.02,-0.28202171370135254,-2.8202171370135254,3.6405492579944,3.676774520946484,ok,10.0,9.717978286298647
9.195850547534988,9.195850547535882,11.110602579081178,10.93079529352789,57.541666666666664,60.41875,4986,True,1.05,-0.6606812151202472,-6.606812151202473,3.6405492579944,3.7304529007719367,ok,10.0,9.339318784879753
9.195850547534988,9.195850547536104,11.110602579081178,10.755220547104596,57.541666666666664,63.295833333333334,4986,True,1.1,-1.2051070466476919,-12.051070466476919,3.6405492579944,3.8182402739838066,ok,10.0,8.794892953352308
4.6949734409750965,4.6949734409750965,5.821555922569842,5.821555922569842,38.583333333333336,38.583333333333336,5056,False,1.0,0.0,0.0,1.7841954796901753,1.7841954796901753,ok,5.0,5.0
4.6949734409750965,4.694973440975148,5.821555922569842,5.80375835101982,38.583333333333336,38.969166666666666,5056,True,1.01,-0.12216958730922656,-2.443391746184531,1.7841954796901753,1.7930942654652384,ok,5.0,4.877830412690773
4.6949734409750965,4.6949734409753265,5.821555922569842,5.786048670323809,38.583333333333336,39.355000000000004,5056,True,1.02,-0.22932422841116828,-4.586484568223366,1.7841954796901753,1.801949105813422,ok,5.0,4.770675771588832
4.6949734409750965,4.694973440975611,5.821555922569842,5.733434234504642,38.583333333333336,40.5125,5056,True,1.05,-0.49404941283689574,-9.880988256737915,1.7841954796901753,1.8282563237232894,ok,5.0,4.505950587163104
4.6949734409750965,4.694973440975661,5.821555922569842,5.647386870022835,38.583333333333336,42.44166666666667,5056,True,1.1,-0.8286264517813908,-16.572529035627817,1.7841954796901753,1.8712800059642438,ok,5.0,4.171373548218609
12.818773593046444,12.818773593046444,8.38657972939573,8.38657972939573,48.083333333333336,48.083333333333336,5144,False,1.0,0.0,0.0,8.625483728348579,8.625483728348579,ok,20.0,20.0
12.818773593046444,12.818773593047965,8.38657972939573,8.30053945771487,48.083333333333336,48.56416666666667,5144,True,1.01,-0.3445129394115014,-1.722564697057507,8.625483728348579,8.66850386419053,ok,20.0,19.6554870605885
12.818773593046444,12.818773593047485,8.38657972939573,8.214924084051324,48.083333333333336,49.045,5144,True,1.02,-0.6821408511695495,-3.4107042558477474,8.625483728348579,8.711311551021822,ok,20.0,19.31785914883045
12.818773593046444,12.818773593049798,8.38657972939573,7.960565766704892,48.083333333333336,50.487500000000004,5144,True,1.05,-1.655182664223105,-8.275913321115524,8.625483728348579,8.838490709697352,ok,20.0,18.344817335776895
12.818773593046444,12.818773593049176,8.38657972939573,7.544579878019036,48.083333333333336,52.89166666666667,5144,True,1.1,-3.1586225234368364,-15.793112617184182,8.625483728348579,9.046483654039658,ok,20.0,16.841377476563164
4.785590406766023,4.785590406766023,5.084490402173851,5.084490402173851,57.125,57.125,5174,False,1.0,0.0,0.0,2.2433452056790975,2.2433452056790975,ok,3.0,3.0
